ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school_holiday,school_holiday_lower,school_holiday_upper,state_holiday,state_holiday_lower,state_holiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-01-14,6393.2090772015445,4362.8750398335505,9398.763278987566,6393.2090772015445,6393.2090772015445,592.6201023994307,592.6201023994307,592.6201023994307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.1773157538169,1030.1773157538169,1030.1773157538169,-437.55721335438625,-437.55721335438625,-437.55721335438625,0.0,0.0,0.0,6985.829179600975
2013-01-15,6393.769348649561,3335.6597911532604,8502.334435025645,6393.769348649561,6393.769348649561,-522.1010004354799,-522.1010004354799,-522.1010004354799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.10117010204884,-97.10117010204884,-97.10117010204884,-424.999830333431,-424.999830333431,-424.999830333431,0.0,0.0,0.0,5871.668348214081
2013-01-16,6394.329620097578,3151.277579792065,8122.573314304572,6394.329620097578,6394.329620097578,-811.8676834053358,-811.8676834053358,-811.8676834053358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.7847603807126,-405.7847603807126,-405.7847603807126,-406.08292302462314,-406.08292302462314,-406.08292302462314,0.0,0.0,0.0,5582.4619366922425
2013-01-17,6394.889891545595,3105.8110285449075,8216.820612982661,6394.889891545595,6394.889891545595,-751.2054494110314,-751.2054494110314,-751.2054494110314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-369.01850148608804,-369.01850148608804,-369.01850148608804,-382.1869479249431,-382.1869479249431,-382.1869479249431,0.0,0.0,0.0,5643.684442134563
2013-01-18,6395.45016299361,3376.013343838902,8510.893140443277,6395.45016299361,6395.45016299361,-376.4266837195606,-376.4266837195606,-376.4266837195606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.745148844628805,-21.745148844628805,-21.745148844628805,-354.6815348749318,-354.6815348749318,-354.6815348749318,0.0,0.0,0.0,6019.023479274049
2013-01-19,6396.010434441628,3309.88873751195,8470.260799821985,6396.010434441628,6396.010434441628,-453.1773803942054,-453.1773803942054,-453.1773803942054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.28195836817193,-128.28195836817193,-128.28195836817193,-324.8954220260334,-324.8954220260334,-324.8954220260334,0.0,0.0,0.0,5942.833054047423
2013-01-21,6397.130977337661,4301.306644315229,9664.65959842029,6397.130977337661,6397.130977337661,766.7463215636258,766.7463215636258,766.7463215636258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.1773157542484,1030.1773157542484,1030.1773157542484,-263.4309941906226,-263.4309941906226,-263.4309941906226,0.0,0.0,0.0,7163.877298901287
2013-01-22,6397.691248785677,3513.5004457830687,8553.545655351638,6397.691248785677,6397.691248785677,-331.0779875031705,-331.0779875031705,-331.0779875031705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.1011701031999,-97.1011701031999,-97.1011701031999,-233.97681739997054,-233.97681739997054,-233.97681739997054,0.0,0.0,0.0,6066.613261282507
2013-01-23,6398.251520233694,3249.3828028446455,8257.000223155708,6398.251520233694,6398.251520233694,-612.4385322708326,-612.4385322708326,-612.4385322708326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.78476038197357,-405.78476038197357,-405.78476038197357,-206.6537718888591,-206.6537718888591,-206.6537718888591,0.0,0.0,0.0,5785.812987962861
2013-01-24,6398.81179168171,3347.994220734773,8278.430454428744,6398.81179168171,6398.81179168171,-551.2669457071029,-551.2669457071029,-551.2669457071029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-369.01850148758695,-369.01850148758695,-369.01850148758695,-182.24844421951587,-182.24844421951587,-182.24844421951587,0.0,0.0,0.0,5847.544845974608
2013-01-25,6399.372063129727,3593.4269198712536,8869.92332667382,6399.372063129727,6399.372063129727,-183.14442647613484,-183.14442647613484,-183.14442647613484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.74514884515953,-21.74514884515953,-21.74514884515953,-161.39927763097535,-161.39927763097535,-161.39927763097535,0.0,0.0,0.0,6216.2276366535925
2013-01-26,6399.932334577744,3650.3810807183413,8545.775345549057,6399.932334577744,6399.932334577744,-272.8752572141341,-272.8752572141341,-272.8752572141341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.28195836783001,-128.28195836783001,-128.28195836783001,-144.59329884630412,-144.59329884630412,-144.59329884630412,0.0,0.0,0.0,6127.05707736361
2013-01-28,6401.052877473777,4827.178441168746,9859.109343208913,6401.052877473777,6401.052877473777,905.8664394558057,905.8664394558057,905.8664394558057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.1773157539515,1030.1773157539515,1030.1773157539515,-124.31087629814594,-124.31087629814594,-124.31087629814594,0.0,0.0,0.0,7306.919316929582
2013-01-29,6401.613148921793,3852.388725943117,8668.892090648898,6401.613148921793,6401.613148921793,-218.17908086959054,-218.17908086959054,-218.17908086959054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.10117010173671,-97.10117010173671,-97.10117010173671,-121.0779107678538,-121.0779107678538,-121.0779107678538,0.0,0.0,0.0,6183.434068052203
2013-01-30,6402.17342036981,3239.269968146806,8109.408703696919,6402.17342036981,6402.17342036981,-528.1792039579769,-528.1792039579769,-528.1792039579769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.7847603811662,-405.7847603811662,-405.7847603811662,-122.39444357681057,-122.39444357681057,-122.39444357681057,0.0,0.0,0.0,5873.994216411833
2013-01-31,6402.733691817826,4101.751664327353,8948.858285128688,6402.733691817826,6402.733691817826,102.21694484019115,102.21694484019115,102.21694484019115,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-369.01850148848706,-369.01850148848706,-369.01850148848706,-128.07401536476561,-128.07401536476561,-128.07401536476561,0.0,0.0,0.0,6504.950636658017
2013-02-01,6403.29396342752,4334.533788805768,9517.78227442644,6403.29396342752,6403.29396342752,439.7313578790492,439.7313578790492,439.7313578790492,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-21.745148845690085,-21.745148845690085,-21.745148845690085,-137.83295496870457,-137.83295496870457,-137.83295496870457,0.0,0.0,0.0,6843.025321306569
2013-02-02,6403.854235037214,3644.011384145972,8706.463575824722,6403.854235037214,6403.854235037214,-279.58929954839186,-279.58929954839186,-279.58929954839186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.2819583691244,-128.2819583691244,-128.2819583691244,-151.30734117926744,-151.30734117926744,-151.30734117926744,0.0,0.0,0.0,6124.264935488822
2013-02-04,6404.9747782566,5448.000727221118,10269.639980662841,6404.9747782566,6404.9747782566,1441.8348819807168,1441.8348819807168,1441.8348819807168,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,1030.17731575405,1030.17731575405,1030.17731575405,-187.6518954667771,-187.6518954667771,-187.6518954667771,0.0,0.0,0.0,7846.809660237317
2013-02-05,6405.535049866293,4105.495311523356,9370.019509918264,6405.535049866293,6405.535049866293,292.65578106695204,292.65578106695204,292.65578106695204,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-97.10117010239485,-97.10117010239485,-97.10117010239485,-209.552510524097,-209.552510524097,-209.552510524097,0.0,0.0,0.0,6698.190830933245
2013-02-06,6406.095321475987,3709.9086788323416,9033.372574328454,6406.095321475987,6406.095321475987,-39.7387379541242,-39.7387379541242,-39.7387379541242,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-405.7847603815801,-405.7847603815801,-405.7847603815801,-233.26343926598813,-233.26343926598813,-233.26343926598813,0.0,0.0,0.0,6366.356583521862
2013-02-07,6406.65559308568,3948.43358691132,9023.259342484167,6406.65559308568,6406.65559308568,-27.989035845477755,-27.989035845477755,-27.989035845477755,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-369.01850148597197,-369.01850148597197,-369.01850148597197,-258.2799960529496,-258.2799960529496,-258.2799960529496,0.0,0.0,0.0,6378.666557240203
2013-02-08,6407.215864695373,3983.2543184280503,9386.056904095569,6407.215864695373,6407.215864695373,293.44901448642133,293.44901448642133,293.44901448642133,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-21.7451488440671,-21.7451488440671,-21.7451488440671,-284.11529836295546,-284.11529836295546,-284.11529836295546,0.0,0.0,0.0,6700.664879181794
2013-02-09,6407.776136305067,3516.2061261082868,8472.192811118817,6407.776136305067,6407.776136305067,-438.5935293787258,-438.5935293787258,-438.5935293787258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.281958367062,-128.281958367062,-128.281958367062,-310.31157101166383,-310.31157101166383,-310.31157101166383,0.0,0.0,0.0,5969.182606926341
2013-02-11,6408.896679524454,5228.2352333876715,10242.583689096758,6408.896679524454,6408.896679524454,1267.333640648623,1267.333640648623,1267.333640648623,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,1030.1773157541484,1030.1773157541484,1030.1773157541484,-362.1531367989691,-362.1531367989691,-362.1531367989691,0.0,0.0,0.0,7676.230320173077
2013-02-12,6409.456951134148,4081.1473018462325,8934.068783907785,6409.456951134148,6409.456951134148,115.11085561658443,115.11085561658443,115.11085561658443,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-97.10117010305297,-97.10117010305297,-97.10117010305297,-387.09743597380645,-387.09743597380645,-387.09743597380645,0.0,0.0,0.0,6524.567806750732
2013-02-13,6410.017222743841,3578.481686818035,8551.392089888695,6410.017222743841,6410.017222743841,-217.48191548165622,-217.48191548165622,-217.48191548165622,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-405.7847603819938,-405.7847603819938,-405.7847603819938,-411.0066167931063,-411.0066167931063,-411.0066167931063,0.0,0.0,0.0,6192.535307262185
2013-02-14,6410.577494353534,3772.7357089086668,8703.37504634886,6410.577494353534,6410.577494353534,-203.36438945123865,-203.36438945123865,-203.36438945123865,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-369.01850148802527,-369.01850148802527,-369.01850148802527,-433.6553496566571,-433.6553496566571,-433.6553496566571,0.0,0.0,0.0,6207.2131049022955
2013-02-15,6411.137765963228,3958.1117225794405,9084.261560998799,6411.137765963228,6411.137765963228,122.69845022406042,122.69845022406042,122.69845022406042,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-21.745148846453365,-21.745148846453365,-21.745148846453365,-454.86586262293,-454.86586262293,-454.86586262293,0.0,0.0,0.0,6533.836216187288
2013-02-16,6411.698037572921,3469.699518549319,8274.108789501488,6411.698037572921,6411.698037572921,-602.7855777093976,-602.7855777093976,-602.7855777093976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.28195836835644,-128.28195836835644,-128.28195836835644,-474.5036193410412,-474.5036193410412,-474.5036193410412,0.0,0.0,0.0,5808.9124598635235
2013-02-18,6412.818580792308,4872.487533677848,10059.071143109863,6412.818580792308,6412.818580792308,1120.7834915715323,1120.7834915715323,1120.7834915715323,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,1030.1773157542468,1030.1773157542468,1030.1773157542468,-508.703285876158,-508.703285876158,-508.703285876158,0.0,0.0,0.0,7533.60207236384
2013-02-19,6413.378852402001,3966.1884076531132,8745.544903977356,6413.378852402001,6413.378852402001,-20.947264545064506,-20.947264545064506,-20.947264545064506,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-97.10117010208278,-97.10117010208278,-97.10117010208278,-523.1555561364256,-523.1555561364256,-523.1555561364256,0.0,0.0,0.0,6392.431587856937
2013-02-20,6413.939124011695,3465.946916561565,8467.606506601043,6413.939124011695,6413.939124011695,-342.2758473753873,-342.2758473753873,-342.2758473753873,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-405.7847603820337,-405.7847603820337,-405.7847603820337,-535.8005486867974,-535.8005486867974,-535.8005486867974,0.0,0.0,0.0,6071.663276636307
2013-02-21,6414.4993956213875,3396.3278057082894,8680.081418538948,6414.4993956213875,6414.4993956213875,-316.32727915025083,-316.32727915025083,-316.32727915025083,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-369.0185014889253,-369.0185014889253,-369.0185014889253,-546.6182393547693,-546.6182393547693,-546.6182393547693,0.0,0.0,0.0,6098.172116471137
2013-02-22,6415.059667231082,3763.2460694620963,9013.041424713276,6415.059667231082,6415.059667231082,21.97500593404437,21.97500593404437,21.97500593404437,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-21.745148845128345,-21.745148845128345,-21.745148845128345,-555.5893069142711,-555.5893069142711,-555.5893069142711,0.0,0.0,0.0,6437.034673165126
2013-02-23,6415.619938840776,3277.380802602186,8162.928506314909,6415.619938840776,6415.619938840776,-690.9708590425142,-690.9708590425142,-690.9708590425142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.28195836801444,-128.28195836801444,-128.28195836801444,-562.6889006744998,-562.6889006744998,-562.6889006744998,0.0,0.0,0.0,5724.6490797982615
2013-02-25,6416.740482060162,4377.750653847013,9654.353813635727,6416.740482060162,6416.740482060162,459.05970635744154,459.05970635744154,459.05970635744154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.1773157539499,1030.1773157539499,1030.1773157539499,-571.1176093965082,-571.1176093965082,-571.1176093965082,0.0,0.0,0.0,6875.800188417604
2013-02-26,6417.300753669856,3208.035056793905,8349.434180117132,6417.300753669856,6417.300753669856,-669.43213454957,-669.43213454957,-669.43213454957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.10117010224796,-97.10117010224796,-97.10117010224796,-572.3309644473221,-572.3309644473221,-572.3309644473221,0.0,0.0,0.0,5747.868619120286
2013-02-27,6417.861025279549,2868.1855151236637,8048.290933686398,6417.861025279549,6417.861025279549,-977.2236197856554,-977.2236197856554,-977.2236197856554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.78476038085216,-405.78476038085216,-405.78476038085216,-571.4388594048031,-571.4388594048031,-571.4388594048031,0.0,0.0,0.0,5440.637405493893
2013-02-28,6418.4212968892425,3060.4288924697485,8042.36159045976,6418.4212968892425,6418.4212968892425,-937.3616262626952,-937.3616262626952,-937.3616262626952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-369.0185014864103,-369.0185014864103,-369.0185014864103,-568.3431247762848,-568.3431247762848,-568.3431247762848,0.0,0.0,0.0,5481.059670626548
2013-03-01,6418.981568498935,3356.591527927225,8401.266966019042,6418.981568498935,6418.981568498935,-584.6783636369782,-584.6783636369782,-584.6783636369782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.745148845659,-21.745148845659,-21.745148845659,-562.9332147913193,-562.9332147913193,-562.9332147913193,0.0,0.0,0.0,5834.303204861957
2013-03-02,6419.541839765573,3249.3055710461754,8155.827013727402,6419.541839765573,6419.541839765573,-683.3727467938409,-683.3727467938409,-683.3727467938409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.28195836758837,-128.28195836758837,-128.28195836758837,-555.0907884262523,-555.0907884262523,-555.0907884262523,0.0,0.0,0.0,5736.169092971732
2013-03-04,6420.662382298849,5022.794759072084,10300.517669268125,6420.662382298849,6420.662382298849,1097.8538215180863,1097.8538215180863,1097.8538215180863,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,1030.1773157543812,1030.1773157543812,1030.1773157543812,-531.6329559297388,-531.6329559297388,-531.6329559297388,0.0,0.0,0.0,7518.516203816935
2013-03-05,6421.222653565485,3854.553691312863,8823.876729692583,6421.222653565485,6421.222653565485,-13.592643443121188,-13.592643443121188,-13.592643443121188,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-97.10117010339906,-97.10117010339906,-97.10117010339906,-515.8009350331661,-515.8009350331661,-515.8009350331661,0.0,0.0,0.0,6407.630010122364
2013-03-06,6421.782924832123,3542.2551083960675,8647.611200640511,6421.782924832123,6421.782924832123,-303.59484146391605,-303.59484146391605,-303.59484146391605,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-405.78476038126615,-405.78476038126615,-405.78476038126615,-497.11954277609385,-497.11954277609385,-497.11954277609385,0.0,0.0,0.0,6118.188083368207
2013-03-07,6422.34319609876,3533.3370750768263,8659.963820231798,6422.34319609876,6422.34319609876,-245.24796338852383,-245.24796338852383,-245.24796338852383,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-369.0185014884636,-369.0185014884636,-369.0185014884636,-475.53892359350414,-475.53892359350414,-475.53892359350414,0.0,0.0,0.0,6177.095232710236
2013-03-08,6422.903467365398,4120.342867285103,9039.472015059104,6422.903467365397,6422.903467365397,126.51655838647719,126.51655838647719,126.51655838647719,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-21.745148844035878,-21.745148844035878,-21.745148844035878,-451.04775446293075,-451.04775446293075,-451.04775446293075,0.0,0.0,0.0,6549.420025751875
2013-03-09,6423.4637386320355,3235.956620618789,8407.539156494027,6423.4637386320355,6423.4637386320355,-551.962893247516,-551.962893247516,-551.962893247516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.28195836716228,-128.28195836716228,-128.28195836716228,-423.6809348803538,-423.6809348803538,-423.6809348803538,0.0,0.0,0.0,5871.500845384519
2013-03-11,6424.58428116531,5129.824969281496,9993.690046757607,6424.58428116531,6424.58428116531,1268.7569374318707,1268.7569374318707,1268.7569374318707,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,1030.1773157541465,1030.1773157541465,1030.1773157541465,-360.7298400157199,-360.7298400157199,-360.7298400157199,0.0,0.0,0.0,7693.341218597181
2013-03-12,6425.144552431947,3839.119852512811,9035.19712528481,6425.144552431947,6425.144552431947,176.7086456720582,176.7086456720582,176.7086456720582,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-97.1011701040571,-97.1011701040571,-97.1011701040571,-325.49964591732856,-325.49964591732856,-325.49964591732856,0.0,0.0,0.0,6601.853198104005
2013-03-13,6425.704823698586,3807.4449688340237,8992.516689275535,6425.704823698586,6425.704823698586,-94.58275843553191,-94.58275843553191,-94.58275843553191,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-405.7847603813057,-405.7847603813057,-405.7847603813057,-288.10745974766996,-288.10745974766996,-288.10745974766996,0.0,0.0,0.0,6331.122065263054
2013-03-14,6426.2650949652225,3819.098190820595,9005.14697995056,6426.2650949652225,6426.2650949652225,-18.59755151969996,-18.59755151969996,-18.59755151969996,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-369.018501487656,-369.018501487656,-369.018501487656,-248.88851172548766,-248.88851172548766,-248.88851172548766,0.0,0.0,0.0,6407.667543445523
2013-03-15,6426.82536623186,4247.5155776736,9321.672240714754,6426.82536623186,6426.82536623186,369.3253101954826,369.3253101954826,369.3253101954826,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-21.74514884642229,-21.74514884642229,-21.74514884642229,-208.23900265153898,-208.23900265153898,-208.23900265153898,0.0,0.0,0.0,6796.150676427343
2013-03-16,6427.385637498497,3453.6389769701836,8821.175569083798,6427.385637498497,6427.385637498497,-294.8933209548759,-294.8933209548759,-294.8933209548759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.28195836845669,-128.28195836845669,-128.28195836845669,-166.61136258641923,-166.61136258641923,-166.61136258641923,0.0,0.0,0.0,6132.492316543621
2013-03-18,6428.506180031773,5613.61815885504,10586.573766059859,6428.506180031773,6428.506180031773,1547.0180454664967,1547.0180454664967,1547.0180454664967,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,1030.1773157538498,1030.1773157538498,1030.1773157538498,-82.46873198079722,-82.46873198079722,-82.46873198079722,0.0,0.0,0.0,7975.5242254982695
2013-03-19,6429.06645129841,4297.678972519527,9720.848094958897,6429.06645129841,6429.06645129841,461.1414305015084,461.1414305015084,461.1414305015084,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-97.101170102594,-97.101170102594,-97.101170102594,-41.06686108934146,-41.06686108934146,-41.06686108934146,0.0,0.0,0.0,6890.207881799919
2013-03-20,6429.626722565047,4066.1769864457424,9135.106405682549,6429.626722565047,6429.626722565047,192.63515967340402,192.63515967340402,192.63515967340402,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-405.78476038171954,-405.78476038171954,-405.78476038171954,-0.8895416383202971,-0.8895416383202971,-0.8895416383202971,0.0,0.0,0.0,6622.261882238451
2013-03-21,6430.186993831685,4073.2045682805597,9337.321177771797,6430.186993831685,6430.186993831685,267.7635724619211,267.7635724619211,267.7635724619211,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-369.01850148684855,-369.01850148684855,-369.01850148684855,37.47261225532574,37.47261225532574,37.47261225532574,0.0,0.0,0.0,6697.950566293606
2013-03-22,6430.747265098322,4452.055580268056,9470.316610087522,6430.747265098322,6430.747265098322,651.0053768979556,651.0053768979556,651.0053768979556,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,599.3094616934438,0.0,0.0,0.0,-21.745148845097294,-21.745148845097294,-21.745148845097294,73.441064049609,73.441064049609,73.441064049609,0.0,0.0,0.0,7081.752641996278
