ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school_holiday,school_holiday_lower,school_holiday_upper,state_holiday,state_holiday_lower,state_holiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-02-07,4936.690752877498,3421.2118357323097,6609.849094591253,4936.690752877498,4936.690752877498,76.27506082169508,76.27506082169508,76.27506082169508,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-362.09181930152596,-362.09181930152596,-362.09181930152596,22.175215665928363,22.175215665928363,22.175215665928363,0.0,0.0,0.0,5012.965813699193
2013-02-08,4935.4075772061215,3618.301704504199,6877.6972255891715,4935.4075772061215,4935.4075772061215,291.0916073995352,291.0916073995352,291.0916073995352,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-119.27561015396739,-119.27561015396739,-119.27561015396739,-5.824446903790113,-5.824446903790113,-5.824446903790113,0.0,0.0,0.0,5226.499184605656
2013-02-09,4934.124401534745,3684.1150215598,6787.0613648302015,4934.124401534745,4934.124401534745,238.630253471952,238.630253471952,238.630253471952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0914847194921,273.0914847194921,273.0914847194921,-34.461231247540105,-34.461231247540105,-34.461231247540105,0.0,0.0,0.0,5172.754655006696
2013-02-11,4931.558050191991,3932.635209737948,7183.260258002595,4931.558050191991,4931.558050191991,675.0232352720421,675.0232352720421,675.0232352720421,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,349.82288763933997,349.82288763933997,349.82288763933997,-90.99131682459053,-90.99131682459053,-90.99131682459053,0.0,0.0,0.0,5606.5812854640335
2013-02-12,4930.2748745206145,3417.6814811534186,6701.422872108466,4930.2748745206145,4930.2748745206145,150.03108377360215,150.03108377360215,150.03108377360215,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-148.50063273450232,-148.50063273450232,-148.50063273450232,-117.65994794918822,-117.65994794918822,-117.65994794918822,0.0,0.0,0.0,5080.305958294217
2013-02-13,4928.991698849238,3318.51054765274,6499.877981711886,4928.991698849238,4928.991698849238,7.865887366478999,7.865887366478999,7.865887366478999,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-265.7842282004658,-265.7842282004658,-265.7842282004658,-142.54154889034794,-142.54154889034794,-142.54154889034794,0.0,0.0,0.0,4936.857586215717
2013-02-14,4927.708523177861,3228.002919394742,6382.300183947753,4927.708523177861,4927.708523177861,-111.07932880569932,-111.07932880569932,-111.07932880569932,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-362.09181930225003,-362.09181930225003,-362.09181930225003,-165.179173960742,-165.179173960742,-165.179173960742,0.0,0.0,0.0,4816.629194372162
2013-02-15,4926.425347506484,3475.197047837041,6576.402067637604,4926.425347506484,4926.425347506484,111.72364465661033,111.72364465661033,111.72364465661033,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-119.27561015460398,-119.27561015460398,-119.27561015460398,-185.19240964607832,-185.19240964607832,-185.19240964607832,0.0,0.0,0.0,5038.148992163095
2013-02-16,4925.142171835108,3258.0302492773444,6621.042905221763,4925.142171835108,4925.142171835108,70.81001583591838,70.81001583591838,70.81001583591838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0914847192466,273.0914847192466,273.0914847192466,-202.2814688833282,-202.2814688833282,-202.2814688833282,0.0,0.0,0.0,4995.952187671026
2013-02-18,4922.575820492354,3932.9891348640144,7124.436231253965,4922.575820492354,4922.575820492354,539.1161250135634,539.1161250135634,539.1161250135634,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,349.82288763916284,349.82288763916284,349.82288763916284,-226.89842708289208,-226.89842708289208,-226.89842708289208,0.0,0.0,0.0,5461.691945505918
2013-02-19,4921.292644820977,3402.0454715208525,6580.6452638871915,4921.292644820977,4921.292644820977,33.45811971490516,33.45811971490516,33.45811971490516,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-148.5006327343161,-148.5006327343161,-148.5006327343161,-234.2329120080715,-234.2329120080715,-234.2329120080715,0.0,0.0,0.0,4954.750764535883
2013-02-20,4920.009469149601,3184.369673316365,6474.696580596031,4920.009469149601,4920.009469149601,-87.84122849138268,-87.84122849138268,-87.84122849138268,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-265.7842282003857,-265.7842282003857,-265.7842282003857,-238.24866474828963,-238.24866474828963,-238.24866474828963,0.0,0.0,0.0,4832.168240658218
2013-02-21,4918.726293478225,3150.2799331671486,6414.453718005425,4918.726293478225,4918.726293478225,-184.92955254237938,-184.92955254237938,-184.92955254237938,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-362.0918193026975,-362.0918193026975,-362.0918193026975,-239.02939769697457,-239.02939769697457,-239.02939769697457,0.0,0.0,0.0,4733.796740935845
2013-02-22,4917.443117806847,3254.3478079858073,6704.970943522184,4917.443117806847,4917.443117806847,60.197719193502486,60.197719193502486,60.197719193502486,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-119.2756101538253,-119.2756101538253,-119.2756101538253,-236.71833510996484,-236.71833510996484,-236.71833510996484,0.0,0.0,0.0,4977.640837000349
2013-02-23,4916.15994213547,3459.599441167082,6703.19321906022,4916.15994213547,4916.15994213547,41.582063837906695,41.582063837906695,41.582063837906695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0914847195669,273.0914847195669,273.0914847195669,-231.5094208816602,-231.5094208816602,-231.5094208816602,0.0,0.0,0.0,4957.742005973377
2013-02-25,4913.593590792718,3494.802037606267,6587.628526680031,4913.593590792718,4913.593590792718,136.45233335446147,136.45233335446147,136.45233335446147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.8228876394749,349.8228876394749,349.8228876394749,-213.3705542850134,-213.3705542850134,-213.3705542850134,0.0,0.0,0.0,5050.045924147179
2013-02-26,4912.31041512134,2832.124385227365,6244.477739004609,4912.31041512134,4912.31041512134,-349.49677123783357,-349.49677123783357,-349.49677123783357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148.5006327341714,-148.5006327341714,-148.5006327341714,-200.9961385036622,-200.9961385036622,-200.9961385036622,0.0,0.0,0.0,4562.813643883506
2013-02-27,4911.027239449963,2744.465064468253,6008.280727494316,4911.027239449963,4911.027239449963,-452.6002113682286,-452.6002113682286,-452.6002113682286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-265.7842281997352,-265.7842281997352,-265.7842281997352,-186.8159831684934,-186.8159831684934,-186.8159831684934,0.0,0.0,0.0,4458.4270280817345
2013-02-28,4909.744063778588,2784.261938324763,5976.749558140876,4909.744063778588,4909.744063778588,-533.2272123787773,-533.2272123787773,-533.2272123787773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362.09181930172616,-362.09181930172616,-362.09181930172616,-171.13539307705108,-171.13539307705108,-171.13539307705108,0.0,0.0,0.0,4376.516851399811
2013-03-01,4908.460888107211,3077.5693682136853,6243.213338795546,4908.460888107211,4908.460888107211,-273.53148352475387,-273.53148352475387,-273.53148352475387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.27561015375429,-119.27561015375429,-119.27561015375429,-154.25587337099958,-154.25587337099958,-154.25587337099958,0.0,0.0,0.0,4634.929404582457
2013-03-02,4907.177712205745,3279.451632756795,6567.199536696554,4907.177712205745,4907.177712205745,136.62303882983133,136.62303882983133,136.62303882983133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0914847193599,273.0914847193599,273.0914847193599,-136.4684458895285,-136.4684458895285,-136.4684458895285,0.0,0.0,0.0,5043.8007510355765
2013-03-04,4904.611360402816,4024.7841370354154,7210.473344198354,4904.611360402816,4904.611360402816,666.7644760553115,666.7644760553115,666.7644760553115,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,349.8228876392939,349.8228876392939,349.8228876392939,-99.2500760412752,-99.2500760412752,-99.2500760412752,0.0,0.0,0.0,5571.375836458127
2013-03-05,4903.328184501351,3486.4750165175587,6713.991711033103,4903.328184501351,4903.328184501351,187.3848519560823,187.3848519560823,187.3848519560823,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-148.5006327346641,-148.5006327346641,-148.5006327346641,-80.30617976654628,-80.30617976654628,-80.30617976654628,0.0,0.0,0.0,5090.713036457433
2013-03-06,4902.045008599886,3384.4168084247676,6677.461264439009,4902.045008599886,4902.045008599886,88.98327474033121,88.98327474033121,88.98327474033121,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-265.78422819998474,-265.78422819998474,-265.78422819998474,-61.42416151697671,-61.42416151697671,-61.42416151697671,0.0,0.0,0.0,4991.028283340218
2013-03-07,4900.761832698422,3276.891414879939,6446.794289792333,4900.761832698422,4900.761832698422,11.312813628240235,11.312813628240235,11.312813628240235,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-362.09181930245023,-362.09181930245023,-362.09181930245023,-42.787031526602256,-42.787031526602256,-42.787031526602256,0.0,0.0,0.0,4912.074646326662
2013-03-08,4899.478656796956,3486.983855827135,6786.440780587276,4899.478656796956,4899.478656796956,272.3620282997351,272.3620282997351,272.3620282997351,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-119.27561015361479,-119.27561015361479,-119.27561015361479,-24.55402600394282,-24.55402600394282,-24.55402600394282,0.0,0.0,0.0,5171.840685096691
2013-03-09,4898.1954808954915,3488.09136776227,6807.3855329379085,4898.1954808954915,4898.1954808954915,266.22903039793283,266.22903039793283,266.22903039793283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0914847191528,273.0914847191528,273.0914847191528,-6.862454321219953,-6.862454321219953,-6.862454321219953,0.0,0.0,0.0,5164.424511293424
2013-03-11,4895.629129092562,4006.6855791097523,7336.66929485112,4895.629129092562,4895.629129092562,792.4550230084827,792.4550230084827,792.4550230084827,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,349.8228876391206,349.8228876391206,349.8228876391206,26.440470912069394,26.440470912069394,26.440470912069394,0.0,0.0,0.0,5688.084152101044
2013-03-12,4894.345953191098,3542.9301713845844,6822.11573798704,4894.345953191098,4894.345953191098,309.5516579890138,309.5516579890138,309.5516579890138,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-148.5006327348381,-148.5006327348381,-148.5006327348381,41.86062626655918,41.86062626655918,41.86062626655918,0.0,0.0,0.0,5203.897611180111
2013-03-13,4893.062777289633,3549.3351210743067,6735.4360780330335,4893.062777289633,4893.062777289633,206.75723966074221,206.75723966074221,206.75723966074221,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-265.7842281999047,-265.7842281999047,-265.7842281999047,56.34980340335423,56.34980340335423,56.34980340335423,0.0,0.0,0.0,5099.820016950375
2013-03-14,4891.779601388169,3365.203400893942,6626.397461014849,4891.779601388169,4891.779601388169,123.93297723076662,123.93297723076662,123.93297723076662,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-362.0918193021883,-362.0918193021883,-362.0918193021883,69.83313207566218,69.83313207566218,69.83313207566218,0.0,0.0,0.0,5015.712578618935
2013-03-15,4890.496425486703,3602.419251327161,6987.4583169487005,4890.496425486703,4890.496425486703,379.1541106877164,379.1541106877164,379.1541106877164,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-119.2756101542514,-119.2756101542514,-119.2756101542514,82.23805638467512,82.23805638467512,82.23805638467512,0.0,0.0,0.0,5269.650536174419
2013-03-16,4889.213249585238,3762.878637404696,6800.546133775123,4889.213249585238,4889.213249585238,366.58320121056664,366.58320121056664,366.58320121056664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.09148471890734,273.09148471890734,273.09148471890734,93.49171649165932,93.49171649165932,93.49171649165932,0.0,0.0,0.0,5255.796450795805
2013-03-18,4886.646897782309,4141.816273698347,7434.087518731343,4886.646897782309,4886.646897782309,878.2561465945519,878.2561465945519,878.2561465945519,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,349.8228876394327,349.8228876394327,349.8228876394327,112.24159449782655,112.24159449782655,112.24159449782655,0.0,0.0,0.0,5764.903044376861
2013-03-19,4885.363721880844,3631.2317945552363,6904.304237704584,4885.363721880844,4885.363721880844,387.26854509771806,387.26854509771806,387.26854509771806,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-148.50063273433315,-148.50063273433315,-148.50063273433315,119.57751337475855,119.57751337475855,119.57751337475855,0.0,0.0,0.0,5272.632266978562
2013-03-20,4884.08054597938,3429.6920816194347,6861.303143401352,4884.08054597938,4884.08054597938,275.84959538594893,275.84959538594893,275.84959538594893,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-265.78422820015425,-265.78422820015425,-265.78422820015425,125.4421591288105,125.4421591288105,125.4421591288105,0.0,0.0,0.0,5159.930141365329
2013-03-21,4882.797370077914,3573.951736928925,6716.965348441876,4882.797370077914,4882.797370077914,183.84974176467284,183.84974176467284,183.84974176467284,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-362.0918193019263,-362.0918193019263,-362.0918193019263,129.74989660930643,129.74989660930643,129.74989660930643,0.0,0.0,0.0,5066.647111842587
2013-03-22,4881.51419417645,3770.6312941815886,6877.8379884422275,4881.51419417645,4881.51419417645,429.33275349921917,429.33275349921917,429.33275349921917,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,416.1916644572927,0.0,0.0,0.0,-119.27561015347275,-119.27561015347275,-119.27561015347275,132.41669919539925,132.41669919539925,132.41669919539925,0.0,0.0,0.0,5310.846947675669
